id,reviews,score,cleanliness,communication,checkIn,accuracy,location,value
8502,22,2,1,4,5,5,0,0
8503,24,5,5,1,0,0,5,5
8504,21,1,3,4,1,4,2,5
8505,16,3,4,2,0,3,3,1
8506,26,0,5,3,3,5,4,2
8507,23,4,4,5,5,0,5,5
8508,5,2,4,4,5,5,4,0
8509,7,1,5,0,0,2,2,5
8510,14,5,1,0,1,3,0,5
8511,14,4,2,1,5,2,3,3
8512,23,0,2,2,1,4,3,2
8513,18,0,5,4,0,1,0,5
8514,6,4,4,3,5,1,0,4
8515,26,0,2,0,1,1,3,1
8516,12,0,5,5,4,3,4,2
8517,12,3,5,3,2,5,0,5
8518,0,0,1,0,2,2,0,5
8519,10,0,4,1,2,2,1,3
8520,0,0,1,1,3,4,0,1
8521,27,4,4,1,2,1,2,2
8522,12,0,4,1,2,5,0,4
8523,16,0,2,1,2,4,5,5
8524,29,3,5,1,0,3,3,4
8525,3,5,5,1,2,4,1,3
8526,11,4,1,0,2,5,4,1
8527,3,0,5,1,3,0,4,0
8528,29,5,1,4,4,2,4,3
8529,6,0,0,3,1,1,3,4
8530,27,5,1,3,4,5,2,5
8531,27,3,3,5,2,1,2,1
8532,3,5,2,2,5,5,5,1
8533,2,2,5,0,3,1,1,3
8534,26,4,0,5,0,4,4,1
8535,28,3,1,4,0,5,0,4
8536,15,2,3,5,3,4,1,0
8537,3,5,4,0,3,1,5,4
8538,16,2,0,0,5,1,0,0
8539,20,3,3,5,0,5,5,0
8540,15,5,5,2,2,1,0,5
8541,15,0,2,5,4,5,3,5
8542,5,4,5,1,3,3,1,4
8543,8,0,2,2,4,0,2,2
8544,14,4,0,0,3,1,1,4
8545,17,1,5,4,5,2,2,2
8546,11,2,1,1,0,2,5,1
8547,27,2,3,2,3,3,4,5
8548,10,3,1,5,5,0,1,3
8549,1,2,2,1,5,1,1,3
8550,16,1,4,1,5,2,5,1
8551,4,3,1,0,0,1,3,4
8552,12,4,5,2,2,2,5,1
8553,9,2,1,0,1,3,4,5
8554,9,0,0,2,4,4,2,5
8555,27,3,2,0,0,4,5,3
8556,23,0,4,3,1,4,3,3
8557,20,2,0,0,5,4,2,3
8558,1,5,1,4,1,0,4,0
8559,1,4,3,5,5,0,2,0
8560,4,2,1,2,0,2,3,0
8561,14,5,2,4,2,2,3,0
8562,24,3,4,0,3,3,2,2
8563,14,3,2,4,0,1,5,5
8564,7,3,5,0,2,5,1,3
8565,27,1,0,1,2,4,4,3
8566,24,0,1,3,2,0,5,0
8567,16,0,0,4,1,3,1,1
8568,21,3,4,0,5,2,0,2
8569,15,4,3,2,5,2,5,0
8570,7,4,3,2,2,4,4,2
8571,12,5,4,4,0,0,5,2
8572,28,3,5,2,4,0,3,1
8573,18,2,3,0,1,0,1,3
8574,5,1,5,4,2,5,5,3
8575,2,0,2,2,5,5,1,0
8576,5,4,2,3,2,1,1,5
8577,12,0,2,1,1,4,2,3
8578,29,5,2,1,1,4,0,2
8579,17,5,4,4,5,5,1,2
8580,29,0,2,4,2,0,5,5
8581,9,2,3,3,4,1,3,0
8582,0,3,1,4,5,0,0,5
8583,3,0,0,0,2,5,0,5
8584,3,4,2,3,3,3,3,5
8585,13,4,5,3,3,5,0,4
8586,17,3,3,2,3,2,0,0
8587,18,1,5,2,2,5,0,4
8588,5,0,5,0,2,4,0,2
8589,17,0,5,5,3,3,0,5
8590,1,3,1,2,1,5,1,3
8591,27,1,5,0,4,0,0,0
8592,8,1,2,0,5,0,0,3
8593,22,2,2,2,1,0,1,0
8594,21,3,3,5,5,5,4,3
8595,25,0,3,2,3,2,4,2
8596,29,2,4,1,0,3,1,0
8597,23,1,1,5,0,0,5,2
8598,26,3,1,2,1,4,3,0
8599,25,1,0,3,0,0,3,5
8600,9,1,5,0,3,5,3,5
8601,19,3,1,0,1,5,3,3
8602,11,4,0,5,1,2,5,4
8603,17,4,4,2,0,4,2,0
8604,6,5,3,1,3,0,0,1
8605,9,3,5,2,2,2,2,5
8606,22,3,1,1,2,2,3,4
8607,29,5,3,5,3,1,3,0
8608,20,4,4,0,2,4,2,4
8609,2,1,3,2,1,5,4,2
8610,14,0,1,5,3,4,1,2
8611,11,1,0,3,5,4,3,3
8612,23,4,4,3,5,2,2,3
8613,9,4,5,2,3,3,3,0
8614,27,0,1,0,0,2,0,3
8615,8,4,4,3,3,0,4,2
8616,28,3,1,3,0,2,4,1
8617,16,3,3,0,0,4,5,3
8618,29,3,3,3,5,2,4,0
8619,16,3,4,3,1,4,1,5
8620,21,1,3,4,5,4,0,4
8621,28,0,4,2,1,0,2,2
8622,21,4,0,3,4,5,1,2
8623,17,3,2,5,2,5,5,5
8624,2,4,5,2,5,3,3,1
8625,27,3,1,3,4,2,2,0
8626,23,1,4,0,1,4,2,0
8627,25,0,0,5,0,4,4,1
8628,20,2,5,0,4,4,0,1
8629,20,0,2,0,2,0,5,3
8630,7,5,5,2,0,5,2,3
8631,0,1,1,2,1,0,0,4
8632,1,3,0,5,3,3,4,5
8633,6,4,3,1,2,5,4,5
8634,23,1,0,0,1,0,1,1
8635,4,4,1,2,2,5,5,5
8636,22,1,5,5,1,2,1,2
8637,13,0,2,2,5,2,5,4
8638,5,0,3,3,1,3,3,5
8639,22,3,5,1,1,2,5,3
8640,5,3,1,1,3,3,0,3
8641,18,5,0,5,1,4,5,5
8642,17,0,1,1,1,5,2,1
8643,25,1,3,5,3,4,2,3
8644,0,2,4,5,3,2,0,2
8645,11,4,2,2,4,1,0,0
8646,1,3,2,5,0,5,4,1
8647,24,0,3,3,3,0,4,4
8648,20,3,3,3,4,3,1,0
8649,28,0,2,0,1,4,4,2
8650,0,5,4,2,0,1,4,1
8651,3,0,0,4,5,1,1,3
8652,19,0,3,2,0,4,2,1
8653,6,3,5,1,3,2,5,0
8654,8,4,1,4,5,0,2,1
8655,13,1,4,0,3,3,5,0
8656,7,1,4,0,2,3,5,0
8657,20,0,5,1,1,4,3,2
8658,17,2,4,5,3,2,5,0
8659,8,4,4,1,5,4,1,1
8660,2,0,5,0,4,2,2,3
8661,0,1,1,1,5,0,3,0
8662,26,0,4,0,2,3,1,1
8663,6,1,0,3,0,1,1,0
8664,16,0,1,1,3,1,2,3
8665,14,4,0,2,3,4,5,5
8666,22,4,1,3,5,2,3,2
8667,25,1,1,5,1,3,3,1
8668,4,0,4,0,2,4,1,0
8669,28,4,4,5,3,5,5,0
8670,9,0,3,0,1,3,2,3
8671,8,1,0,0,5,1,5,1
8672,29,3,5,5,0,0,0,1
8673,14,3,1,0,3,4,0,3
8674,10,4,3,3,0,1,0,2
8675,14,4,2,1,2,0,1,4
8676,14,2,5,3,0,4,0,1
8677,7,0,0,0,4,5,4,1
8678,20,4,2,1,0,0,3,0
8679,20,2,3,3,5,3,4,1
8680,19,0,2,5,3,2,3,0
8681,19,3,2,1,5,2,2,0
8682,27,5,0,5,1,3,4,3
8683,15,3,2,0,4,0,2,5
8684,27,2,2,3,4,5,5,3
8685,3,1,5,0,4,2,0,3
8686,15,5,0,4,1,4,5,1
8687,26,5,5,0,3,0,5,2
8688,6,4,5,5,5,0,3,2
8689,5,2,2,2,2,1,0,1
8690,10,1,2,2,2,4,5,2
8691,3,3,4,0,2,5,2,2
8692,28,5,2,2,4,0,1,1
8693,24,1,5,5,3,1,1,2
8694,9,1,2,1,0,2,4,3
8695,19,1,0,0,0,3,4,1
8696,28,5,1,1,3,0,3,1
8697,2,4,1,5,2,5,3,2
8698,12,2,5,3,2,4,5,5
8699,1,2,1,2,4,5,0,3
8700,11,3,5,3,4,1,3,5
8701,18,2,3,3,4,4,5,5
8702,4,3,5,0,0,3,5,1
8703,18,4,4,1,5,2,5,3
8704,26,2,2,3,2,5,3,0
8705,11,1,3,2,1,4,1,0
8706,24,3,4,0,4,4,0,5
8707,27,1,4,3,5,4,4,0
8708,12,2,4,0,4,0,0,4
8709,22,0,5,0,4,5,3,1
8710,8,5,1,2,0,2,4,3
8711,8,0,4,4,5,1,2,0
8712,25,0,0,1,1,4,0,5
8713,16,5,3,0,1,2,4,1
8714,19,0,3,5,4,5,1,2
8715,21,4,3,5,1,4,5,0
8716,15,0,5,3,2,1,4,1
8717,3,5,4,2,5,1,5,3
8718,27,3,4,4,4,2,5,4
8719,5,5,5,0,1,3,3,3
8720,17,3,1,1,2,0,4,5
8721,26,2,4,0,3,0,5,4
8722,2,4,4,3,4,1,1,1
8723,10,4,4,1,3,2,5,5
8724,20,0,4,4,2,5,5,1
8725,8,2,1,4,2,1,4,1
8726,0,5,0,0,4,3,0,1
8727,10,2,3,4,5,4,3,3
8728,26,2,2,4,2,4,1,3
8729,8,1,1,0,3,3,4,2
8730,8,2,3,2,4,5,5,4
8731,11,2,5,0,0,2,2,2
8732,6,1,3,2,4,0,2,1
8733,20,3,1,0,0,5,3,1
8734,26,3,2,5,2,0,1,1
8735,2,3,5,3,2,4,4,0
8736,5,5,0,2,1,0,4,4
8737,2,3,5,5,4,2,2,4
8738,0,0,4,3,4,1,1,1
8739,6,3,3,3,0,5,2,5
8740,18,5,4,2,0,2,0,4
8741,27,4,2,0,1,1,5,3
8742,6,1,2,5,5,1,4,5
8743,10,3,3,4,2,2,2,0
8744,4,3,2,2,3,3,5,5
8745,14,0,2,0,1,1,5,3
8746,14,4,0,5,0,4,4,0
8747,1,1,2,0,2,1,0,0
8748,22,3,0,1,4,1,3,2
8749,2,1,0,5,2,5,0,5
8750,15,1,5,0,4,2,5,2
8751,18,3,2,0,0,5,0,3
8752,2,3,5,3,1,1,1,5
8753,14,2,4,5,2,3,1,2
8754,28,2,2,5,1,2,3,3
8755,25,1,4,5,2,0,4,1
8756,13,0,2,2,4,1,0,0
8757,25,2,1,5,5,3,3,2
8758,23,5,1,1,3,0,5,5
8759,16,2,3,4,4,4,0,0
8760,6,3,5,4,4,0,1,1
8761,26,4,2,4,3,4,3,0
8762,26,2,4,0,3,4,3,1
8763,11,4,1,1,1,1,2,2
8764,8,3,0,0,4,4,0,3
8765,19,0,4,5,2,0,1,2
8766,26,5,3,0,0,4,4,0
8767,3,0,5,4,1,5,5,1
8768,2,5,0,4,3,1,2,4
8769,2,3,0,1,0,1,5,1
8770,17,0,1,5,1,4,1,3
8771,4,0,4,3,0,1,2,4
8772,0,3,5,4,1,4,3,0
8773,19,5,1,1,1,3,3,4
8774,20,4,0,1,0,4,2,2
8775,8,1,3,0,0,5,0,1
8776,15,5,4,4,5,2,0,2
8777,4,1,4,3,0,2,5,0
8778,20,5,2,3,3,4,5,3
8779,27,5,3,2,3,2,3,3
8780,3,5,5,3,0,3,5,2
8781,3,3,5,2,3,1,4,0
8782,7,2,1,1,2,5,4,3
8783,23,0,5,4,1,4,1,5
8784,5,0,2,4,4,2,0,3
8785,10,3,3,0,2,3,0,3
8786,9,2,2,3,4,0,4,4
8787,9,2,0,2,1,2,5,2
8788,17,1,0,5,5,5,3,2
8789,1,5,4,0,0,1,0,3
8790,21,1,3,5,0,5,4,1
8791,25,2,2,5,4,0,5,5
8792,9,3,5,5,1,5,4,2
8793,6,1,1,1,1,0,3,0
8794,22,3,1,5,5,5,5,2
8795,25,5,2,1,2,3,2,5
8796,28,4,1,5,3,1,5,0
8797,14,3,3,1,4,1,3,4
8798,9,3,3,4,4,2,4,4
8799,9,0,4,1,4,4,0,2
8800,0,1,2,5,1,2,3,2
8801,24,1,5,3,1,4,1,0
8802,23,1,0,4,2,3,5,2
8803,16,5,1,0,5,1,0,4
8804,0,0,5,0,4,4,1,1
8805,16,3,0,2,2,3,1,0
8806,26,3,4,3,3,0,3,3
8807,10,1,4,2,3,4,1,0
8808,24,5,0,4,5,2,0,1
8809,21,2,0,4,4,1,4,2
8810,20,3,2,3,0,4,2,3
8811,0,4,1,3,5,0,0,0
8812,19,0,5,2,1,2,0,3
8813,25,4,4,4,5,1,4,5
8814,13,5,5,5,4,1,1,0
8815,15,3,4,5,2,4,5,4
8816,19,4,3,4,0,1,0,3
8817,8,5,1,0,1,4,5,3
8818,3,1,4,2,4,1,2,5
8819,20,1,5,4,2,5,1,2
8820,11,3,2,2,5,4,4,4
8821,6,0,0,0,5,5,4,5
8822,6,4,3,0,3,1,1,0
8823,17,5,4,1,2,3,5,3
8824,27,2,1,2,1,3,1,3
8825,0,5,0,2,4,0,0,5
8826,4,3,5,0,3,4,4,4
8827,13,4,3,0,4,3,1,3
8828,19,5,4,5,3,4,3,4
8829,24,5,0,4,5,1,1,3
8830,29,3,4,2,1,4,0,4
8831,5,0,5,3,3,2,4,3
8832,15,5,2,5,1,4,1,5
8833,14,1,4,4,1,0,0,0
8834,28,0,5,1,2,2,0,1
8835,29,4,5,5,3,4,3,0
8836,19,4,3,2,5,4,3,3
8837,9,3,5,1,3,3,5,2
8838,13,3,1,4,3,5,3,2
8839,11,4,3,1,2,1,4,1
8840,23,5,2,3,2,0,5,2
8841,14,2,2,5,2,1,1,0
8842,12,0,3,4,0,1,2,1
8843,17,0,2,2,2,5,4,5
8844,0,4,2,4,1,2,0,4
8845,20,0,0,3,4,3,3,3
8846,16,4,1,1,2,0,2,0
8847,11,3,3,4,1,0,3,4
8848,1,3,2,1,4,2,0,3
8849,13,5,4,2,1,3,3,3
8850,19,3,2,5,4,3,3,2
8851,28,4,2,1,4,2,2,4
8852,24,2,5,2,3,0,3,5
8853,7,4,4,2,4,2,4,3
8854,20,0,0,1,3,1,5,5
8855,14,5,3,0,5,2,2,1
8856,12,5,4,3,2,3,1,3
8857,8,0,1,5,3,5,2,2
8858,14,4,0,3,2,2,1,5
8859,7,2,2,3,1,4,5,4
8860,23,5,5,2,1,0,4,4
8861,15,1,2,5,5,0,2,2
8862,15,3,2,3,2,2,3,2
8863,6,4,4,5,5,5,1,2
8864,4,3,5,5,5,3,0,2
8865,10,5,5,2,0,2,5,5
8866,5,3,5,3,1,5,4,2
8867,11,5,2,1,4,2,4,0
8868,2,1,0,2,2,5,1,4
8869,23,5,1,4,2,2,4,0
8870,25,2,2,2,4,2,2,4
8871,24,1,2,4,1,2,3,1
8872,29,3,2,2,3,4,0,4
8873,14,4,1,3,0,0,4,2
8874,28,4,5,2,0,2,0,5
8875,0,0,4,5,4,2,0,4
8876,26,1,5,0,0,4,0,4
8877,27,0,3,5,2,5,0,0
8878,27,3,1,3,5,3,5,5
8879,9,3,1,4,2,3,1,1
8880,11,0,0,2,0,4,0,4
8881,1,1,1,0,5,2,3,4
8882,24,5,5,5,3,2,1,3
8883,13,3,3,5,3,2,2,5
8884,24,0,0,1,2,1,1,1
8885,9,5,0,1,4,5,3,1
8886,29,1,3,1,3,0,1,0
8887,1,2,1,0,2,3,5,1
8888,29,2,0,4,0,2,0,5
8889,23,5,0,4,3,4,1,0
8890,10,3,0,1,5,4,4,2
8891,4,0,4,0,5,4,1,0
8892,22,3,5,5,0,2,3,4
8893,20,3,2,5,5,5,1,5
8894,1,3,5,5,4,0,4,5
8895,29,1,2,3,4,2,1,3
8896,17,4,3,2,1,3,3,3
8897,19,0,5,2,5,1,3,0
8898,0,0,4,3,2,3,0,5
8899,9,4,5,2,4,0,2,2
8900,6,0,4,1,0,1,5,1
8901,25,4,3,5,2,1,3,1
8902,21,2,0,1,4,4,3,5
8903,7,1,4,5,1,5,0,0
8904,23,0,2,0,5,5,4,1
8905,22,2,2,5,0,3,5,0
8906,28,1,4,5,5,0,4,2
8907,11,1,5,1,2,4,4,2
8908,8,0,2,4,2,5,2,2
8909,4,1,5,1,4,5,0,1
8910,24,4,1,3,0,1,0,5
8911,1,1,2,5,0,1,2,3
8912,8,0,5,5,1,5,3,0
8913,25,5,3,3,4,0,5,2
8914,28,1,3,0,1,0,2,2
8915,3,0,3,3,1,2,2,5
8916,26,0,0,5,3,5,4,2
8917,27,1,4,3,4,2,0,5
8918,23,0,0,0,4,0,1,5
8919,2,3,4,2,1,2,5,5
8920,15,5,5,5,3,0,3,5
8921,12,1,3,2,4,5,2,2
8922,4,0,5,3,4,4,3,1
8923,26,1,4,4,2,4,0,3
8924,14,1,3,4,3,3,5,0
8925,4,3,1,0,1,1,1,0
8926,28,0,2,2,1,1,3,0
8927,29,4,5,1,2,1,5,3
8928,15,2,3,3,4,5,4,4
8929,11,4,3,5,4,4,4,4
8930,12,4,4,5,1,5,3,5
8931,18,2,1,2,0,3,0,2
8932,15,3,3,3,3,4,5,1
8933,13,1,1,4,4,1,0,5
8934,16,2,1,2,2,5,2,2
8935,19,2,5,1,4,3,5,4
8936,5,3,4,5,4,1,1,4
8937,22,5,5,1,3,1,3,0
8938,15,2,4,3,1,2,2,1
8939,24,5,4,2,3,3,2,5
8940,9,0,2,3,0,1,1,4
8941,8,0,5,0,3,4,2,5
8942,22,1,0,3,2,3,5,3
8943,7,3,0,2,1,4,2,1
8944,14,3,1,3,4,1,0,1
8945,24,1,4,1,1,1,3,3
8946,28,4,5,1,4,5,0,1
8947,11,3,5,3,2,2,2,1
8948,8,2,5,2,3,4,5,4
8949,10,0,0,1,4,5,5,2
8950,22,4,5,2,0,1,2,4
8951,3,5,1,2,2,2,1,3
8952,21,1,0,2,4,5,3,1
8953,29,2,2,1,0,5,5,0
8954,0,0,2,2,3,4,1,3
8955,4,5,1,5,1,0,1,3
8956,28,3,2,5,5,5,4,2
8957,8,2,4,2,3,2,4,1
8958,12,3,2,5,4,3,3,3
8959,8,0,5,4,3,2,3,1
8960,17,3,4,5,0,4,1,3
8961,4,5,0,5,1,2,0,1
8962,2,0,1,1,4,3,1,3
8963,15,2,0,3,4,5,3,5
8964,15,5,2,5,0,4,5,4
8965,24,4,3,1,2,4,0,2
8966,0,4,5,1,0,3,1,3
8967,17,2,5,0,5,2,4,4
8968,25,1,1,2,2,2,2,1
8969,22,1,3,3,2,1,5,5
8970,17,5,2,4,4,1,3,2
8971,5,1,4,1,1,1,4,1
8972,6,5,4,1,1,3,0,4
8973,9,2,5,2,1,2,4,2
8974,15,0,0,2,0,0,0,1
8975,27,1,2,2,4,5,2,5
8976,10,3,3,0,5,5,1,2
8977,4,5,4,5,3,5,2,4
8978,20,0,5,2,5,3,3,3
8979,22,1,3,4,1,1,4,0
8980,24,2,3,3,4,5,4,1
8981,17,4,4,0,0,1,0,3
8982,13,4,2,1,4,5,0,0
8983,10,5,4,2,0,3,1,5
8984,16,5,4,2,0,4,1,5
8985,27,2,3,2,0,5,0,4
8986,20,5,0,3,5,0,2,4
8987,15,4,1,4,0,4,5,4
8988,10,1,4,5,5,0,1,0
8989,18,5,4,1,3,2,3,5
8990,18,2,1,0,5,3,0,1
8991,16,3,2,5,3,1,5,3
8992,8,0,5,0,1,1,1,5
8993,25,0,2,2,3,0,5,5
8994,17,0,1,5,4,1,3,2
8995,8,1,5,2,2,0,3,3
8996,1,2,1,5,0,2,4,0
8997,13,3,3,2,5,2,1,1
8998,17,5,5,4,3,0,1,0
8999,4,4,0,1,5,3,2,5
9000,9,0,4,1,4,2,0,2
9001,28,1,0,5,4,5,2,0
9002,21,1,1,3,4,3,4,2
9003,25,3,0,4,2,0,1,0
9004,7,1,5,3,1,4,5,5
9005,15,1,1,1,0,1,0,1
9006,20,5,5,3,4,0,1,1
9007,11,2,1,2,4,2,4,3
9008,9,3,4,2,3,2,5,2
9009,15,1,1,1,4,1,4,0
9010,28,3,3,0,4,3,3,3
9011,28,0,4,1,0,0,2,0
9012,5,2,5,4,5,2,3,2
9013,9,1,5,0,5,4,5,3
9014,3,4,4,5,0,2,2,3
9015,17,2,5,4,2,3,3,4
9016,15,4,4,0,2,1,0,1
9017,4,0,2,3,2,2,5,4
9018,4,3,5,2,1,0,1,2
9019,21,4,2,1,5,3,3,1
9020,8,0,1,1,2,0,1,2
9021,4,0,4,5,2,4,3,0
9022,12,3,1,3,5,0,4,4
9023,18,2,0,4,0,0,3,0
9024,7,0,2,1,4,5,4,3
9025,0,1,4,5,5,1,1,5
9026,13,2,1,0,2,0,4,1
9027,29,4,4,5,1,5,2,3
9028,9,3,2,4,4,2,3,4
9029,21,3,3,0,2,2,2,2
9030,7,3,5,2,5,5,3,2
9031,28,0,0,1,5,1,5,3
9032,17,5,1,1,0,3,5,2
9033,0,3,0,0,2,4,3,3
9034,24,1,3,5,3,2,1,3
9035,12,1,0,2,5,0,3,1
9036,4,3,4,3,5,0,5,3
9037,27,3,2,2,0,3,5,4
9038,25,1,4,4,0,5,3,5
9039,10,0,4,4,1,3,0,3
9040,11,2,3,1,2,0,3,1
9041,5,1,1,2,1,3,1,3
9042,12,3,0,1,1,1,1,0
9043,29,5,1,4,1,3,3,0
9044,0,2,3,2,1,4,5,4
9045,6,2,4,3,0,2,5,5
9046,28,4,5,3,3,4,5,0
9047,7,0,3,5,5,5,1,4
9048,29,1,0,4,0,1,3,2
9049,16,2,5,5,0,1,4,1
9050,25,2,4,5,2,3,0,2
9051,20,5,4,0,1,3,4,3
9052,7,4,4,5,3,4,0,2
9053,6,5,1,3,0,5,5,1
9054,28,3,3,5,1,1,4,4
9055,26,4,4,4,2,4,5,2
9056,11,4,0,4,1,3,2,0
9057,0,0,3,5,5,5,1,4
9058,13,2,5,3,2,4,4,4
9059,17,1,4,0,2,3,3,0
9060,15,0,0,2,4,3,4,3
9061,18,1,3,2,3,3,0,0
9062,25,5,5,5,0,5,2,0
9063,1,4,1,4,4,5,1,3
9064,27,1,2,4,4,1,1,3
9065,2,3,0,3,5,1,3,0
9066,13,3,1,3,3,5,4,2
9067,1,3,4,2,5,1,4,1
9068,21,4,4,1,1,4,4,0
9069,25,0,2,0,2,1,2,5
9070,25,3,3,2,1,5,5,4
9071,7,3,1,2,2,5,3,5
9072,10,2,5,2,4,3,3,4
9073,17,3,4,2,2,3,0,1
9074,0,3,5,1,3,3,5,2
9075,7,4,3,5,2,4,0,1
9076,20,0,1,2,3,2,2,2
9077,16,0,5,4,1,2,3,0
9078,16,2,0,2,5,2,0,0
9079,7,2,4,5,3,2,0,5
9080,22,4,2,5,1,5,3,3
9081,2,3,5,1,3,3,3,5
9082,18,1,0,5,4,0,5,4
9083,6,1,1,3,5,0,1,4
9084,13,5,0,1,0,0,2,0
9085,13,5,0,2,0,4,2,1
9086,29,1,3,0,4,0,3,0
9087,15,1,3,5,2,2,3,1
9088,0,5,3,1,4,0,0,2
9089,1,2,0,4,3,0,3,2
9090,2,4,0,3,3,5,0,1
9091,19,1,3,4,0,4,3,3
9092,4,3,2,4,0,2,2,5
9093,2,1,4,1,0,3,4,3
9094,9,5,3,5,0,0,5,2
9095,22,1,5,0,1,5,4,5
9096,7,4,2,3,4,2,5,4
9097,19,5,2,2,5,2,2,4
9098,2,2,1,1,5,5,5,4
9099,27,5,0,2,5,2,4,0
9100,19,3,0,3,5,5,1,2
9101,12,4,3,3,4,1,1,2
9102,22,2,4,2,5,4,3,1
9103,15,0,4,0,4,3,5,0
9104,1,4,4,3,4,4,0,5
9105,16,4,5,5,0,5,0,4
9106,21,5,0,0,5,4,1,3
9107,24,3,0,0,3,2,0,5
9108,19,5,2,2,4,5,2,0
9109,3,5,1,3,3,3,2,2
9110,21,2,5,0,2,1,3,5
9111,5,1,5,3,5,5,3,2
9112,29,1,3,1,0,3,2,3
9113,0,4,4,2,4,3,0,0
9114,15,2,0,1,0,3,5,3
9115,12,2,3,0,0,5,1,5
9116,27,5,5,4,1,4,2,5
9117,6,4,2,0,2,5,2,3
9118,22,3,4,5,2,3,3,5
9119,20,2,1,3,5,3,3,0
9120,2,1,4,3,1,0,0,4
9121,26,5,5,3,3,5,2,4
9122,9,0,2,1,3,2,3,5
9123,29,4,4,3,5,0,2,2
9124,9,3,5,0,5,5,0,2
9125,23,5,5,0,0,4,5,5
9126,11,4,4,4,5,0,3,3
9127,6,0,1,1,5,3,2,2
9128,6,4,0,5,0,1,0,0
9129,18,0,4,0,1,4,4,0
9130,9,3,1,2,2,1,1,0
9131,20,3,5,0,5,2,2,0
9132,21,3,3,2,5,5,4,2
9133,22,1,4,0,5,4,5,1
9134,17,4,2,2,2,4,1,3
9135,5,4,3,1,4,5,1,5
9136,27,4,1,4,3,3,1,1
9137,22,3,2,4,5,2,5,1
9138,2,0,2,3,4,1,5,3
9139,6,1,1,5,1,3,3,3
9140,0,0,1,4,3,1,1,2
9141,13,3,0,5,2,1,1,2
9142,25,1,0,5,5,2,0,5
9143,23,0,2,5,5,4,5,2
9144,0,2,1,2,4,0,2,3
9145,16,1,0,4,5,2,2,2
9146,6,5,5,3,3,3,4,0
9147,2,4,3,1,3,1,0,5
9148,19,5,4,0,5,3,5,3
9149,2,2,1,1,0,2,0,4
9150,6,1,4,2,2,0,2,0
9151,9,2,5,1,2,5,5,4
9152,27,3,5,4,4,5,4,2
9153,16,5,2,2,5,5,4,5
9154,19,2,5,4,2,4,4,0
9155,29,5,4,1,3,1,5,4
9156,6,2,2,0,1,2,0,4
9157,21,1,0,3,2,1,0,2
9158,14,3,2,2,1,1,2,1
9159,11,5,4,2,0,5,1,2
9160,13,0,4,2,4,3,5,1
9161,16,3,0,0,1,4,5,5
9162,8,1,2,0,1,3,3,3
9163,6,0,4,4,5,3,3,0
9164,10,2,4,5,2,1,2,1
9165,17,0,0,1,4,4,3,1
9166,2,5,3,2,2,3,2,4
9167,0,3,3,4,5,3,1,4
9168,26,0,4,1,0,4,0,2
9169,12,3,3,2,2,0,5,0
9170,24,4,4,2,0,1,3,3
9171,16,1,5,3,5,1,1,1
9172,25,1,1,3,3,5,5,4
9173,13,0,5,2,2,2,5,1
9174,26,4,3,4,1,0,5,5
9175,22,0,1,0,0,2,4,4
9176,4,3,0,5,4,1,5,1
9177,21,2,1,2,2,3,5,2
9178,1,4,5,1,2,3,2,2
9179,14,5,2,5,1,2,2,4
9180,5,0,1,2,5,0,2,3
9181,0,0,5,3,5,2,0,4
9182,28,1,5,5,1,4,4,3
9183,16,4,2,5,5,1,2,4
9184,29,4,3,0,0,1,3,4
9185,14,0,4,0,0,4,1,4
9186,18,4,1,2,0,0,5,3
9187,27,5,3,4,1,5,3,0
9188,10,2,0,4,5,4,4,3
9189,11,2,2,0,2,5,0,5
9190,24,5,4,4,1,5,2,4
9191,27,1,3,4,2,1,1,2
9192,11,0,0,1,1,2,4,3
9193,24,2,0,2,1,4,5,3
9194,8,1,3,4,1,0,4,3
9195,5,5,5,0,2,4,3,1
9196,6,2,3,3,0,3,4,1
9197,14,0,0,3,4,2,0,1
9198,27,3,5,2,5,4,5,0
9199,28,1,5,1,4,2,0,5
9200,17,0,4,1,3,2,0,1
9201,4,3,2,1,0,2,0,0
9202,3,1,0,4,2,3,1,1
9203,26,4,4,2,3,2,3,2
9204,12,2,3,2,2,3,3,4
9205,17,4,1,0,5,1,5,5
9206,21,0,5,3,0,2,0,1
9207,25,1,3,3,2,2,4,0
9208,25,0,2,3,5,5,0,2
9209,18,5,5,5,4,1,3,4
9210,28,2,1,1,1,3,5,2
9211,14,2,4,1,1,3,1,5
9212,13,2,4,1,0,1,0,4
9213,26,3,1,4,5,5,4,5
9214,18,4,2,4,1,3,0,5
9215,25,1,5,2,2,5,2,3
9216,18,2,5,2,4,0,4,5
9217,4,5,4,2,5,2,2,1
9218,12,4,5,2,1,5,0,2
9219,21,5,4,1,5,2,0,1
9220,8,3,0,3,0,1,5,2
9221,9,4,0,3,5,3,3,4
9222,2,3,0,2,5,1,2,5
9223,15,1,3,5,1,1,3,0
9224,8,3,5,5,1,1,1,2
9225,11,2,1,1,1,2,4,3
9226,18,4,1,2,3,1,4,5
9227,6,3,5,0,0,1,5,2
9228,10,5,2,2,2,3,2,3
9229,16,3,3,3,5,3,4,3
9230,15,2,0,1,4,2,4,4
9231,13,2,2,5,3,5,2,2
9232,1,1,3,0,5,0,1,5
9233,26,4,2,4,4,5,3,2
9234,2,4,2,4,3,0,2,3
9235,23,5,0,5,5,3,1,1
9236,22,2,2,1,5,3,5,3
